depth	latitude	longitude
10	43.335	12.476
9.1	43.313	12.541
3.8	43.408	12.582
10	43.477	12.534
11.1	40.476	15.376
10	39.685	15.238
21.1	36.478	15.224
10.8	40.485	15.39
8	43.162	12.805
10.8	43.374	12.694
9.4	43.315	12.552
9.1	43.311	12.528
5.9	43.305	12.495
6.7	42.592	13.297
12.5	44.681	8.509
21	37.898	14.649
4.6	37.67	15.05
12.5	43.264	12.646
10	43.191	12.61
8.9	43.356	12.675
9.7	42.823	13.073
5.5	42.857	13.126
7	37.59	15.07
9	37.597	14.993
4	37.594	15.028
2.1	38.498	14.39
6.8	43.426	12.387
8.5	43.358	12.513
10	43.415	12.553
7.8	37.584	15.001
9.8	43.377	12.564
6.9	44.276	7.49
5.8	43.439	12.36
5.1	42.797	12.688
7.7	42.712	13.064
17.5	43.447	12.59
9.1	43.398	12.558
10	44.473	6.704
9.5	43.561	12
9	43.462	12.382
4.3	43.461	12.394
9.7	43.465	12.386
9	43.392	12.498
15.7	43.122	13.149
10.7	42.819	13.076
10	37.319	16.717
8.5	39.865	16.221
3.9	43.46	12.38
8.9	43.03	12.412
4.6	43.456	12.383
10.6	42.911	13.106
10.3	42.909	13.104
8.5	39.892	16.102
10	46.556	7.621
8.3	42.26	13.595
11.2	39.654	15.451
6.4	40.168	15.725
5.3	43.425	12.573
8.1	42.887	13.155
15	43.492	12.512
8.1	43.378	12.55
11	43.841	12.06
169.4	38.48	15.274
8	44.992	6.719
10	44.735	7.666
19.4	41.929	12.757
7.6	43.427	12.52
13.1	42.662	13.251
12	42.666	13.25
7.7	43.419	12.57
8.4	38.093	15.142
5.5	43.364	12.556
14.2	43.048	12.998
7.2	43.327	12.49
7.4	43.322	12.541
8.1	43.496	12.313
13.2	43.01	13.001
6	43.319	12.526
9.4	43.368	12.608
11.2	42.595	13.233
8.1	42.868	12.71
15.2	38.148	15.109
1.1	39.685	15.46
11	38.158	15.117
11	38.158	15.116
10.1	38.157	15.108
11.1	38.161	15.116
3.7	43.453	12.413
7	43.45	12.405
8.1	43.452	12.411
10	39.101	17.186
0.2	44.446	8.279
7	43.443	12.405
10	44.494	6.726
10.5	42.987	12.916
7.8	39.875	16.081
8.8	39.904	16.109
30.2	37.68	16.048
8.2	44.519	9.656
6	43.397	12.489
6.9	43.922	13.546
8	39.898	16.096
10.6	44.107	9.995
15.8	42.552	13.404
13.6	42.882	13.045
14.7	42.886	13.04
8	43.39	12.516
2.1	43.531	12.38
10.3	42.894	12.982
10	40.292	15.989
3.6	43.45	12.385
9.8	43.253	12.632
9.9	43.359	12.609
10	44.537	6.747
13.6	40.801	15.287
9.6	43.42	12.496
12.1	43.398	12.585
2.9	43.429	12.458
8.1	43.431	12.428
1	42.098	13.266
9.6	39.058	16.429
10.5	42.479	13.574
4.6	43.456	12.385
10.8	39.898	16.085
8.3	43.43	12.548
4.5	43.444	12.404
5.7	43.456	12.379
7.9	43.448	12.512
6.9	38.57	16.179
7.9	43.426	12.55
9.2	37.951	14.337
11.8	42.558	13.164
8.1	43.416	12.454
8.1	43.369	12.543
26.5	41.647	14.848
10.2	46.202	7.244
49.7	38.081	15.859
8.5	43.518	12.436
13.8	43.047	13.057
8.4	39.666	15.452
6	43.407	12.535
9.9	42.93	13.086
1.9	43.433	13.001
4.5	45.752	7.175
6.6	39.901	16.086
11.9	41.542	14.887
9.4	43.318	12.532
1.6	43.436	12.991
10.2	42.838	13.167
5.7	38.121	14.658
8	42.959	12.701
7.5	43.301	12.545
7.3	38.1	14.674
7.4	43.457	12.497
8.7	43.496	12.409
10.8	43.164	13.177
13.7	43.355	12.716
7.6	43.71	11.989
6.6	43.41	12.499
7.5	43.41	12.498
10.2	46.411	10.58
156.3	38.728	15.634
16.2	43.594	12.557
3.8	43.442	12.392
6.3	43.427	12.565
4.8	43.421	12.563
6.2	43.389	12.457
8.2	39.899	16.118
9	45.25	7.168
10	40.722	15.485
21	44.772	7.349
13.5	42.342	13.447
7.7	39.906	16.107
10	43.136	12.827
7.2	45.884	10.586
9.4	43.308	11.22
4.6	43.285	11.298
5	41.714	12.856
7.2	42.789	12.569
9.9	43.157	13.188
9.7	43.32	12.598
8.8	40.722	15.496
9.3	42.997	12.676
6.1	38.408	13.646
19.2	37.891	15.197
9.9	46.648	10.11
9.6	43.323	12.681
9.1	42.772	12.836
7.6	43.312	12.542
9.7	40.682	15.311
8.8	43.309	12.551
10.2	45.974	12.267
7.1	45.986	12.226
3.4	45.984	12.229
7.4	43.307	12.537
9.1	43.313	12.545
10.5	43.277	12.548
14	37.226	15.128
21	37.885	15.184
3.5	45.991	12.178
18.2	37.838	15.19
10	37.652	14.89
10.6	46.439	10.568
5.7	43.443	12.392
6.5	42.582	12.625
14.1	42.64	13.381
6.4	43.301	12.541
10.3	46.424	10.572
20.1	37.879	14.663
9.9	40.205	15.794
15.5	43.213	13.209
5.1	43.367	12.523
12.9	42.61	13.064
9.2	43.304	12.551
10	44.472	6.696
22.9	37.869	14.639
6	44.243	10.14
25.6	43.121	13.503
7.4	42.786	12.841
25.7	43.13	13.524
11.3	42.576	13.28
10	39.619	15.383
52.5	43.429	12.823
11.7	45.455	6.155
9.5	43.311	11.205
127.8	38.371	15.238
10	43.312	11.224
6.7	43.28	11.261
6.4	43.286	11.265
10	38.34	13.565
10	40.671	15.572
20	43.302	12.338
10	36.93	14.732
6.8	43.298	11.27
5.5	43.285	11.263
6.2	43.307	11.189
8.8	43.29	11.25
4.8	43.293	11.239
5.5	43.317	12.683
6.5	43.283	11.257
9.8	39.407	16.365
10	43.304	11.244
11.6	43.252	12.701
4.3	43.272	11.302
21.6	37.891	14.651
37.6	38.868	17.354
22.1	37.886	14.683
21.5	41.805	14.273
21.7	37.882	14.672
24.6	37.876	14.636
22.2	37.87	14.656
21.6	37.873	14.648
15.6	37.869	14.696
22.4	37.866	14.643
28.7	37.83	14.872
8.4	43.447	12.511
10.2	43.324	12.673
7.1	46.332	12.539
7.2	43.372	12.624
6.4	43.365	12.618
6.6	43.37	12.603
9.9	43.352	12.519
10	44.511	6.727
8.3	39.901	16.114
10.3	43.323	12.677
7.2	43.412	12.497
2	43.323	11.171
5.9	43.317	11.182
10	43.321	12.668
12.5	44.236	7.465
10.2	43.328	12.677
3.2	43.375	12.554
9.6	43.308	12.616
10.2	43.32	12.678
10.4	42.609	12.24
10	43.325	12.674
10.2	43.321	12.68
5.1	42.636	12.618
9.6	43.423	12.557
8.4	43.369	13.069
131.2	38.504	15.469
11.1	42.567	13.287
7.7	43.251	11.388
9.6	43.327	12.682
10.3	43.322	12.682
10.6	43.324	12.68
10.8	43.371	12.876
10	44.518	9.652
10.1	43.333	12.671
9.6	43.336	12.667
10	43.322	12.676
10	43.318	12.678
10.7	43.129	13.032
8.6	43.325	12.685
9.9	43.322	12.674
5.3	43.278	11.286
15	42.498	13.47
10	40.678	15.414
10.2	45.452	6.994
10.2	39.41	16.365
9.8	43.241	12.754
10.9	38.614	16.235
7.4	43.243	12.742
13.7	44.52	7.241
10	44.504	6.74
10	38.626	16.239
6.7	43.307	12.526
26	43.146	13.487
4.4	43.386	12.513
4.8	43.265	11.252
8.7	41.5	15.637
9	44.535	6.758
130	38.441	15.477
5.2	43.45	12.391
6.7	43.311	12.538
10.7	43.067	12.784
10	44.219	10.139
10.2	43.42	12.558
8.8	41.739	14.146
10	43.448	12.396
6.6	43.043	12.897
8.8	43.334	12.57
6.4	43.355	12.549
9.9	43.31	12.544
10.2	43.303	11.243
6.9	43.04	12.903
11.1	42.572	13.273
10.2	42.583	13.277
4.7	43.308	12.528
5.8	43.415	12.52
29.5	37.81	14.855
7.5	43.306	12.542
9.6	44.52	9.648
10.4	43.253	12.49
10.3	43.195	12.639
9.1	44.543	6.746
9.8	40.233	15.67
9.8	46.413	10.568
8	43.486	12.463
9.8	39.874	16.07
10.2	43.426	12.689
10	38.314	15.203
8	38.33	15.322
11.9	42.56	13.293
8.3	46.431	13.318
10	38.33	15.191
8.7	46.43	13.318
8.4	43.422	12.519
8.4	43.34	12.545
8.9	38.46	15.348
8.5	46.433	13.311
10	37.298	16.745
6.6	43.314	12.539
8.6	42.842	12.92
10	37.717	15.517
4.1	43.369	12.565
9.9	43.306	12.542
5.6	39.902	16.116
7.2	39.881	16.075
10.3	39.925	16.114
5.4	43.397	12.466
10.7	43.018	12.907
1.3	45.095	13.162
8.5	43.424	12.561
19.2	43.693	12.285
16.8	44.511	6.669
8.2	44.526	6.692
7.7	42.931	12.866
9.6	46.408	10.586
10.1	46.425	10.577
10.1	46.428	10.579
18	37.929	15.766
8.7	39.326	17.237
5.2	43.428	12.561
11.1	42.983	13.019
8.8	39.936	16.001
11.1	43.27	11.382
8.4	39.927	16.001
8.6	43.438	12.502
3.1	42.802	12.567
6.9	47.147	11.519
9.7	43.31	12.541
10.2	42.804	12.869
7.4	42.828	13.25
9.4	42.806	12.864
8.8	43.445	12.455
7.2	43.045	12.907
10	43.308	11.242
9.6	43.308	12.536
4.8	43.414	12.441
8.6	45.92	7.257
8.3	43.368	12.539
11.1	39.406	16.371
6.3	43.452	12.492
10.8	39.139	16.969
27.1	43.121	13.555
3.5	43.379	12.56
2.3	43.373	12.551
7.4	43.3	11.281
10.2	39.149	16.952
18.2	44.57	7.466
9.2	46.407	10.589
8.3	43.052	12.825
9.9	43.695	12.287
10	44.479	6.719
10.8	42.743	13.17
8.7	43.689	12.313
8.4	43.683	12.301
10.3	43.7	12.283
10.1	40.243	15.24
10	46.423	10.554
8.8	43.424	12.536
5.3	43.433	12.416
5.8	43.371	12.558
15.7	42.492	13.471
9	42.86	13.252
8.4	42.845	13.231
8.2	43.417	12.568
8.9	43.067	12.585
9.4	42.762	12.982
7.8	43.322	12.536
19.9	37.763	14.998
8.1	43.961	10.532
8.9	43.501	12.432
11.5	42.571	13.291
92.4	39.677	15.982
9.1	43.498	12.413
11.2	42.704	13.26
8.6	43.373	12.54
7.2	42.408	13.375
9.7	43.33	12.54
10.2	43.305	12.592
10.5	42.771	13.216
6.9	43.39	12.511
10.2	45.834	7.073
10.8	39.23	16.393
11.2	44.35	7.268
40.2	43.161	13.431
6.8	43.343	12.545
10.2	43.396	12.606
16	42.624	13.511
8.4	39.896	15.99
10.7	42.581	13.277
10	38.38	13.553
9.6	43.186	12.806
18.1	42.625	13.518
8.1	43.446	12.446
10.3	43.443	12.401
9	43.369	12.537
8.4	43.338	12.542
9.4	42.875	12.753
4.8	39.893	16.108
10	37.195	15.133
7	43.425	12.57
0.2	43.35	12.482
11.3	44.459	8.386
11.4	45.229	7.466
7.9	43.443	12.451
4.6	43.391	12.488
5.8	43.442	12.445
11.6	42.575	13.291
2.8	43.447	12.402
7.7	43.305	12.542
10	44.498	6.748
7	42.416	12.695
8.5	42.857	12.689
8.5	42.857	12.689
28.2	43.128	13.461
10.4	44.228	10.074
11	41.151	14.936
11.1	43.324	12.809
7.8	40.601	15.17
8.3	43.397	12.495
6.7	43.661	12.267
7.6	43.659	12.261
7.9	43.393	12.514
10.1	43.308	12.539
10.8	44.212	6.997
8.1	43.352	12.637
3.9	40.564	15.088
7.7	43.406	12.491
33.1	37.936	14.952
7.2	40.593	15.17
5.8	43.307	12.534
10.3	46.463	10.522
6.2	43.464	12.47
9.3	40.27	15.878
11.6	38.844	16.332
6.8	42.767	12.762
10	44.616	8.34
266.4	38.694	15.272
1.6	43.466	12.391
6.3	43.39	12.494
8.8	43.464	12.493
10.7	39.89	15.972
7.9	44.012	11.609
6.6	43.334	12.547
10.9	44.53	6.983
4.1	43.435	12.53
10.9	42.579	13.282
9	44.319	7.32
8.5	43.382	12.511
7.1	44.209	10.118
8.4	43.486	12.485
7.4	39.897	16.109
26.4	43.133	13.509
14.5	43.415	12.77
5.8	43.472	12.743
7.9	43.438	12.499
6.6	43.312	12.533
11.5	42.578	13.287
8.1	42.6	13.284
7.4	44.011	11.606
8.7	43.191	12.653
124.7	38.337	15.49
6.3	43.318	12.526
10	44.07	7.806
7.1	44.072	7.799
7.5	43.484	12.406
8.4	39.92	16.096
58.6	39.285	16.07
6.5	43.35	13.208
14.7	42.487	13.463
7	43.483	12.413
5.8	43.311	12.531
10.6	42.434	13.026
10.3	43.485	12.408
11.7	42.573	13.283
10	44.518	6.774
36.2	37.743	15.938
7.7	43.494	12.412
10	42.454	12.194
13.1	42.625	13.19
10.6	43.514	12.397
13.2	42.623	13.008
3.7	43.444	12.402
6.2	43.33	12.531
10	44.075	8.683
8.4	43.431	12.518
7.5	43.308	12.537
7.5	39.894	16.004
10.4	38.068	15.094
6.9	43.406	12.455
8.7	42.643	13.182
10.9	39.878	16.247
6.5	43.379	12.528
4	43.412	12.458
10.8	42.636	13.192
5.9	43.334	12.543
8.1	43.492	12.434
8.6	43.49	12.439
8.8	42.879	12.615
9.5	42.822	12.948
8.9	43.344	12.521
9.1	42.822	12.933
10.4	43.814	13.181
10.7	42.746	13.231
5	41.041	16.09
11.7	42.59	13.169
8.2	43.429	12.464
9.8	44.211	10.001
12	42.638	13.186
11.5	42.64	13.182
10.3	38.163	15.167
10.2	38.171	15.16
9	43.483	12.407
7.9	44.517	9.656
9.2	44.52	9.658
5.6	42.648	12.796
9.5	42.648	13.238
3.4	43.392	12.499
11.4	43.18	12.582
4.7	46.429	12.944
5.1	46.417	12.936
10	36.375	13.887
18.6	39.776	16.192
8.2	43.446	12.528
3	44.126	10.036
6.1	43.326	12.526
5.6	42.64	11.977
7.4	43.446	12.532
3.9	45.705	10.768
11	42.574	13.285
9.9	44.51	7.089
11.3	43.341	12.561
5.5	43.419	12.49
2.6	43.375	12.557
36	44.356	10.782
7.4	43.473	12.49
6.6	43.333	12.543
8.6	43.305	12.582
10.5	42.886	12.978
4.6	43.329	12.539
7.6	43.479	12.405
11.1	42.568	13.268
6.4	43.31	12.533
7.6	43.436	12.452
13.8	42.941	13.262
10.6	42.573	13.282
9	39.91	15.585
10.1	43.302	12.438
8.5	39.909	15.595
5.6	43.325	12.467
8.6	39.921	15.643
8.5	39.917	15.597
155.9	38.474	15.362
7.2	43.45	12.491
12	39.894	16.149
15.5	42.519	13.351
8.4	43.48	12.409
8.3	43.518	12.354
11.6	38.194	15.873
10.9	42.604	13.273
8.8	38.25	15.037
8	43.418	12.499
7.7	43.491	12.404
14.8	42.491	13.47
5.5	42.503	13.15
6.8	43.419	12.554
8.3	43.489	12.453
8.7	43.188	12.802
11.1	42.571	13.279
6	43.311	12.567
9.1	40.512	15.978
5.2	43.308	12.534
6.9	43.479	12.407
7.3	43.469	12.413
13.4	43.449	12.763
6.7	43.48	12.405
9.9	42.695	12.881
8.8	43.417	12.554
9.6	42.715	13.29
7.6	43.514	12.536
6.1	43.416	12.501
14.6	38.124	15.1
131.6	38.444	15.268
23.8	37.862	14.632
7.8	43.437	12.505
6.6	43.519	12.342
7.2	44.524	9.674
9.6	44.522	9.657
10	40.2	15.978
6.9	43.482	12.407
7.3	43.48	12.418
5.4	43.397	12.486
5.6	43.49	12.426
9.2	43.475	12.409
9.5	43.334	12.539
6.5	43.48	12.408
7.8	43.478	12.482
7.2	43.479	12.404
5	41.925	15.218
10	40.722	15.504
10	39.876	16.144
10	46.362	10.85
6.4	43.48	12.405
10	40.501	16.016
35	37.936	15.668
12	40.81	15.277
14.7	43.46	12.747
12.8	42.966	13.046
8	43.474	12.491
7.9	39.904	16.092
9.1	44.014	12.617
8.3	43.342	12.532
10	41.889	13.794
7.3	43.478	12.408
7.4	43.478	12.408
8.2	43.474	12.41
9.7	40.515	15.953
6.7	43.48	12.404
10	43.306	12.541
8.2	43.476	12.41
11.4	43.269	12.755
9.4	43.315	12.546
8.9	43.313	12.535
10.7	44.512	9.636
8	42.736	12.534
6.4	43.401	12.534
12.8	42.618	13.292
13.9	43.347	12.742
24.3	40.671	16.308
10.1	37.316	15.285
9.2	37.726	15.279
8.9	44.312	7.312
8.4	43.603	12.264
11.3	42.569	13.288
6.2	43.386	12.508
10.4	39.893	16.048
142.4	38.47	15.536
12.8	42.622	13.287
8.6	39.91	16.11
6.5	43.389	12.484
5.7	43.396	12.483
6.9	47.203	11.507
10.1	44.517	9.652
8.3	44.525	9.656
9.5	43.13	12.802
8.7	43.399	12.487
7.9	43.398	12.488
8.8	44.528	6.75
6.5	42.582	13.306
24.3	43.05	13.314
10	44.517	9.651
9.1	44.522	9.672
10	41.753	14.789
17.4	40.797	15.258
6.9	43.396	13.793
9.9	44.514	9.63
6.4	43.31	12.534
13.5	43.081	13.001
13.3	44.514	9.649
5	43.36	12.534
132.4	38.34	15.469
16.9	44.51	9.65
8.5	42.982	12.92
6.7	43.459	12.459
6.7	43.481	12.408
8.9	42.974	12.714
6.7	43.348	12.541
10	44.512	9.654
9	43.61	12.267
13.3	42.994	12.966
7.3	43.454	12.482
10.4	44.512	9.661
8	43.462	12.429
12.6	44.514	9.661
10.7	42.577	13.277
8.1	44.514	9.653
16.9	44.526	9.672
7.1	43.455	12.479
10.1	44.52	9.662
4.9	43.388	12.498
10	44.514	9.662
4.1	44.489	9.64
8.7	44.52	9.651
10.8	43.273	12.613
10	44.527	9.657
7.8	44.513	9.662
11.8	42.564	13.287
9.4	44.52	9.65
10	43.118	13.581
15.1	44.514	9.664
8.8	43.448	12.517
6.3	43.376	12.502
10	44.515	9.663
9.5	44.52	9.658
9.6	44.518	9.658
10	44.507	9.648
10	44.528	9.657
7	44.521	9.668
5.5	43.407	12.498
6.1	43.46	12.477
7.5	42.546	13.324
8.9	43.32	12.542
17	43.188	13.272
11.8	42.572	13.285
20	45.11	7.27
15	43.062	12.988
3.7	43.359	12.562
6.6	43.458	12.456
11	42.574	13.284
6.6	43.312	12.544
3.9	43.245	13.109
6.3	41.723	13.703
9.4	43.313	12.54
10	41.728	13.856
6.5	43.457	12.467
11	42.575	13.28
11.6	42.572	13.286
11.3	42.568	13.286
9.9	42.573	13.258
5.5	43.635	12.54
10	42.973	11.428
11.6	42.575	13.278
33.2	37.797	14.556
18.9	37.797	14.623
8.6	43.395	12.496
21.9	37.841	14.64
22.5	37.834	14.635
10.3	43.361	12.769
7.8	43.33	12.537
11.3	42.571	13.286
40.7	39.766	15.805
22.3	37.952	14.665
10	37.812	14.531
16.8	37.883	14.554
6.9	43.36	12.522
6	42.601	13.292
7	43.446	12.418
11.2	42.572	13.286
6.5	43.447	12.454
7.5	42.693	13.158
180	38.55	15.24
24.1	37.078	14.733
13.9	43.056	13.095
4.6	38.082	14.566
10.2	39.887	16.139
20	37.875	14.641
11	43.158	13.058
11.1	43.066	13.085
4.4	37.819	14.609
9.9	37.83	14.643
11.1	43.061	13.09
20.6	37.872	14.659
11.2	43.064	13.088
1.9	43.427	12.989
9.6	39.883	16.129
9.7	37.855	14.616
30.2	37.894	14.657
11.9	43.064	13.082
10.7	37.814	14.626
9.5	43.478	12.529
10.9	42.784	13.354
10.2	45.445	10.993
2.9	43.375	12.558
11.1	43.157	13.058
6.7	43.326	12.539
11.5	43.099	13.025
7.4	44.444	6.802
5.5	43.315	12.531
8.3	43.41	13.003
6	43.314	12.531
9.5	42.725	13.22
6.7	43.474	12.49
1.7	43.391	12.582
1.2	43.376	12.586
9.8	39.894	16.113
12.6	43.197	12.996
4.5	43.403	12.579
7.1	43.393	12.592
7.6	43.207	12.668
10.6	43.353	12.653
9.1	43.04	12.583
10.2	43.32	12.541
7.1	43.419	12.533
3.3	43.594	12.553
10.4	43.201	12.651
9.6	43.432	12.524
10.8	42.776	13.341
7.4	43.417	12.467
11.1	43.198	13.006
14.1	43.337	12.714
3.5	42.818	13.284
8.5	39.892	16.119
6.8	43.353	12.514
11.8	42.573	13.284
8.7	43.33	12.538
8.9	43.339	12.563
8.8	43.468	12.507
11.1	42.949	12.991
9.2	43.336	12.544
11.3	42.578	13.28
9.4	43.436	12.38
9.1	43.312	12.545
9.3	43.331	12.535
11.9	43.332	12.651
7.9	43.316	12.547
8.4	43.368	12.559
5.7	43.428	12.454
8.5	43.344	12.568
8.3	39.905	16.096
7.1	43.451	12.456
7.7	42.896	13.024
7.8	43.447	12.519
9.3	43.322	12.533
10.3	43.081	13.01
6	42.752	12.576
8.4	45.673	6.968
6.2	43.318	12.534
4.8	43.402	12.468
9.2	43.308	12.54
7.8	43.415	12.463
11.4	46.621	7.634
0.7	37.215	15.22
8.4	40.509	15.948
9.5	43.434	12.455
7.9	43.34	12.54
10.6	43.402	12.602
20.3	39.658	16.859
6.5	43.312	12.529
44.1	43.773	12.674
10	45.806	7.39
10.1	43.396	12.592
7.2	43.51	12.407
5.9	43.331	12.532
10.1	43.39	12.539
9.3	43.502	12.292
8.8	43.337	12.546
10.1	39.9	16.106
9	43.317	12.532
9.3	44.166	10.238
9.5	43.332	12.602
1.3	46.247	13.76
12.1	42.571	13.284
13.7	43.516	12.693
9.1	39.994	15.882
9.2	43.436	12.507
10.2	43.324	12.602
11.3	42.611	13.225
3.2	43.451	12.408
9.1	43.336	12.544
9.4	43.331	12.537
24.7	43.015	13.274
2.2	43.462	12.446
9.5	43.318	12.532
5.6	43.383	12.54
6.8	43.332	12.55
16.8	41.899	13.883
8.7	43.434	12.528
9.2	42.769	13.006
8.2	43.645	12.232
11	43.388	12.433
2.6	42.838	12.99
10.5	42.772	13.015
9.6	40.51	15.961
9.4	42.468	13.179
8.4	43.347	12.527
2.6	42.707	13.176
10.4	43.144	12.988
7.7	43.392	12.472
10.2	43.323	12.598
5.2	43.593	12.563
5	42.24	13.55
6.8	43.314	12.531
10.1	44.612	6.925
9.1	43.468	12.51
10	36.832	14.733
6.2	43.44	12.389
11.1	42.657	12.909
9.5	38.08	15.098
1.8	44.485	9.656
7.6	43.312	12.559
10	40.714	17.466
8.3	43.45	12.402
4.7	43.445	12.423
7	43.339	12.546
8.8	43.336	12.545
6.7	43.39	12.494
9.4	38.076	15.098
6.3	43.427	12.547
10	44.54	9.666
6.5	43.428	12.557
10.6	44.518	9.664
9.3	44.521	9.663
9.2	43.335	12.633
8.8	43.438	12.515
56.6	44.026	10.787
8.3	39.907	16.108
34.1	36.063	13.122
5.1	43.31	12.521
2.7	43.45	12.401
7.9	39.866	16.002
9.2	39.913	16.109
7.3	43.446	12.391
1.8	41.083	14.103
9.3	38.085	15.105
10.2	43.694	12.28
8.8	43.352	12.521
9.3	43.35	12.524
6.7	43.445	12.436
9.8	43.459	12.51
10	44.512	6.744
21.2	36.951	15.024
8.7	43.438	12.526
10.1	44.509	6.775
13	43.065	12.973
1.3	43.462	12.362
8.9	38.097	15.108
6.1	43.971	11.42
8.3	43.474	12.504
2.3	46.02	7.837
8.1	43.388	12.473
5.7	43.334	12.529
9.8	43.324	12.596
8.5	43.34	12.543
7.1	43.336	12.547
11.1	41.151	15.092
5.5	43.412	12.583
11.7	43.481	12.684
11	42.469	13.275
9.5	43.319	12.534
10.7	46.406	8.541
9.8	38.246	15.132
9.4	43.338	12.542
9.6	43.33	12.533
9.2	43.789	13.295
9.6	39.877	16.059
13.8	42.724	13.219
9.6	43.266	12.632
9.7	40.225	16.048
8.9	42.671	12.546
9.5	43.209	12.572
10.7	42.857	13.013
4.3	39.151	16.491
27	38.57	13.399
9.3	38.24	15.132
9.2	43.327	12.602
3.6	45.402	7.563
10.7	42.75	12.74
10	38.785	16.166
14.1	44.254	10.211
10	38.974	16.925
46.7	44.904	8.6
10.6	46.548	12.747
7.8	42.714	13.258
1	41.347	15.839
10.2	42.715	13.261
9.7	42.905	12.857
112.5	38.384	15.391
10.5	38.895	16.563
7.6	43.452	12.494
10	44.522	6.685
9.2	40.513	15.959
9.1	44.523	8.688
9.8	42.582	13.265
8.5	43.348	12.528
9.5	40.51	15.947
5.8	42.738	12.73
8.1	43.427	12.495
8.9	43.33	12.536
8.3	43.373	12.516
7.5	39.881	16.028
9.5	42.159	13.306
10	42.886	12.973
10	45.519	7.332
10	39	15.247
10.9	38.487	16.121
8.8	38.926	16.52
8.8	43.498	12.405
15.9	44.52	6.703
11.8	44.504	6.691
10.6	43.608	12.256
10	37.914	12.967
8.7	43.396	12.494
10	43.326	12.601
8.8	43.389	12.473
10.9	41.522	13.682
23.6	40.666	15.457
6.8	43.313	12.531
10.9	43.702	12.401
9.2	43.323	12.538
8.8	43.316	12.541
12.6	40.894	15.026
8.2	43.443	12.379
9.8	43.27	13.316
8.2	42.716	13.246
10	38.526	12.87
13.7	43.394	12.712
8.6	43.418	12.459
10	38.583	12.848
8.7	43.456	12.48
9.7	43.765	11.742
10.5	43.327	12.545
7.9	43.504	12.422
5.5	43.362	12.531
10.8	42.946	12.972
9	43.313	12.549
7.7	43.44	12.454
9.9	42.499	13.223
8.9	38.248	15.139
9.2	42.161	13.298
10.5	43.384	12.778
9.2	41.378	15.822
9.9	39.891	16.12
5.9	43.45	12.449
9.6	43.102	12.829
5.9	43.497	12.404
6.6	43.498	12.41
10.7	42.47	13.273
8.1	43.396	12.503
9.8	38.078	15.118
11.6	38.07	15.1
13.2	42.489	13.248
7.4	43.756	11.738
9.8	43.762	11.735
9	43.77	11.737
8.3	43.767	11.745
6.5	43.768	11.735
8.9	43.765	11.737
7.9	42.52	12.697
16.6	44.512	6.682
8.2	38.115	15.093
10	44.034	12.536
7.8	43.317	12.541
8.9	43.395	12.494
10.2	43.135	12.848
8.3	43.061	13.233
9.2	43.442	12.354
9.3	41.897	13.27
10	38.924	16.93
4.3	43.409	12.47
8.3	43.398	12.5
7	43.396	12.497
8.2	43.396	12.495
9.5	40.911	15.051
10	40.895	15.024
10.5	43.192	11.041
10	44.974	6.72
10.4	43.335	12.77
10.8	42.574	13.282
11	43.336	12.771
9.3	42.573	13.274
9.9	42.592	13.258
12.7	43.333	12.77
10.9	43.271	12.722
9.3	40.203	15.997
10.3	42.581	13.279
11.8	42.562	13.288
9.1	42.575	13.269
1.8	43.504	12.426
11.3	42.563	13.28
10.9	42.394	13.139
8.2	43.506	12.434
8.9	43.506	12.426
12.2	43.408	12.726
6.3	43.318	12.531
9.2	43.265	12.725
6.7	43.344	12.552
7.9	41.65	16.25
6.8	43.321	12.532
4.3	43.439	12.38
8.2	43.312	12.535
5.7	43.427	12.456
10.3	42.743	13.026
50.4	43.687	12.517
8	43.338	12.54
12	44.498	6.681
11.3	42.568	13.286
6.3	43.313	12.527
7.6	43.496	12.406
8.3	43.398	12.494
5.8	43.425	12.542
8.4	43.5	12.437
8.5	43.434	12.382
9.4	43.497	12.407
6.5	43.499	12.401
9	43.481	12.4
6.2	43.319	12.532
6.3	43.415	12.521
9.3	43.316	12.53
9.4	43.314	12.535
7	43.493	12.406
8.8	43.318	12.541
7.9	43.31	12.545
8.8	43.324	12.536
6.9	43.353	12.549
5.8	43.316	12.528
9.1	43.317	12.537
9.7	42.572	13.288
11.3	42.562	13.286
7.2	43.493	12.408
7.9	44.498	6.713
11.2	42.573	13.28
11.6	42.574	13.281
5	43.578	12.546
12.2	42.571	13.289
7.6	43.483	12.469
10.4	43.315	12.528
6	44.084	7.626
5.8	43.458	12.384
9	43.396	12.488
9	43.344	12.534
9	43.322	12.545
10	46.012	6.934
10	44.494	6.698
6.7	43.321	12.53
13	43.799	8.511
8.1	42.924	12.803
3.5	44.919	11.065
9.3	43.318	12.531
8.9	38.625	16.235
3.8	41.844	13.859
10.8	43.445	12.772
8	43.393	12.488
6.9	43.331	12.533
8.2	43.394	12.487
9.1	44.265	10.252
5.7	43.417	12.471
12.3	41.909	13.89
5.6	43.342	12.542
15.8	39.208	16.704
9.7	43.633	12.082
8	38.482	16.119
44.9	37.866	14.265
33.6	37.664	14.229
10	43.93	17.16
10.3	42.468	13.291
8.4	43.447	12.459
7.6	43.432	12.472
9.1	43.884	12.035
9.9	43.158	12.804
7.1	46.106	14.089
8.3	43.505	12.423
9.6	42.814	13.166
7.3	43.493	12.4
7.8	43.433	12.52
7.1	43.439	12.493
