# latitude	longitude	depth =
42.457	13.202	12.9
42.464	13.199	10.8
38.398	14.814	118
42.729	12.733	6.9
37.926	14.773	34.4
38.637	15.562	160.4
45.209	8.855	25.2
44.142	7.014	9.3
38.1	15.089	8.9
43.4	12.585	6.3
43.32	12.571	10.8
39.862	16.047	8.8
43.404	12.581	5.9
43.39	12.506	6
43.475	12.448	7.5
42.429	13.085	9.9
42.668	13.238	5.3
43.409	12.575	5.8
43.398	12.577	6.4
42.853	13.216	9.4
43.404	12.531	7.8
40.452	15.762	8.6
43.336	12.55	8.7
42.754	13.102	9.5
36.857	15.864	33.5
43.402	12.583	5.8
38.394	15.437	111.7
42.919	13.011	12.3
43.304	12.549	7.7
38.845	16.174	9.3
43.337	12.542	8
42.454	13.294	11
42.471	13.315	15.3
39.705	15.514	5
41.916	14.946	8.6
43.496	12.404	6.8
38.416	15.154	132.1
43.458	12.385	2.6
40.292	15.987	16.1
43.392	12.431	9
43.576	12.07	9.4
42.466	12.685	9.9
41.204	14.936	28.3
38.064	15.092	10.2
37.8	14.969	27.4
43.305	12.546	8.4
40.026	16.061	11.1
43.315	12.536	6.7
38.491	12.728	10
42.795	13.055	9.9
43.305	12.533	6.4
42.909	11.95	8.4
42.676	13.203	13.6
43.386	12.555	9.4
43.5	12.772	16
42.929	12.874	12.6
40.02	15.995	9.3
42.755	13.086	9.6
43.288	11.251	10
42.561	13.164	11.1
43.279	12.589	11.1
42.853	12.713	8.3
43.458	12.482	6.6
42.959	12.879	7.9
43.417	12.57	4.7
37.788	15.383	7.8
43.264	13.002	15.1
43.414	12.574	4.9
43.304	12.541	7.2
43.337	12.55	7.9
43.3	12.542	9.8
42.728	13.104	15.2
42.511	13.156	12.8
38.046	15.091	7.5
42.939	14.179	49.6
43.379	12.639	10.3
44.42	16.28	10
40.326	15.94	19.3
41.744	13.552	8.9
38.488	15.516	133.2
45.666	10.707	0.6
43.396	12.579	7.5
43.405	12.574	2.5
42.558	13.336	11
40.447	15.153	9.1
43.408	12.588	7.7
46.093	13.558	15.2
38.282	15.719	10.9
42.368	13.339	9.8
42.852	12.951	10.3
44.349	7.385	5.1
43.412	12.583	4.4
43.302	12.55	9.2
43.019	12.878	8.1
42.942	13.268	27
42.934	13.259	23.8
42.936	13.268	25
38.624	15.328	203.9
44.703	6.883	6.3
46.116	13.533	5.2
42.217	13.518	20.3
43.409	12.576	3.5
43.331	12.557	8.8
42.555	13.337	11.4
43.405	12.579	4
44.584	6.707	10
41.152	15.194	19
38.486	15.562	117.7
42.463	13.303	11.1
43.316	12.539	10.1
42.768	12.909	9.2
44.474	12.104	28.8
43.481	13.91	3.6
43.445	12.539	5
42.772	12.509	7
43.342	12.531	9
44.498	6.781	10
43.016	13.286	22.9
43.478	12.454	7.8
43.308	12.539	7.5
43.308	12.554	9.5
42.829	13.031	9
44.519	6.74	13.7
38.246	15.066	10
43.303	12.544	9.7
42.903	13.164	10.2
43.417	12.566	8.4
46.484	13.703	20.6
37.277	15.162	12.9
38.026	15.289	15.3
38.025	15.278	17.1
42.721	13.054	10
38.39	15.411	115
43.415	12.571	4.7
42.855	13.28	7.3
43.003	12.931	12.9
43.406	12.576	5.3
43.405	12.58	5
43.118	12.506	9.2
42.827	13.036	9.7
43.404	12.58	4.3
43.41	12.582	4
37.021	15.049	28.4
43.416	12.573	4.2
44.622	10.387	37
43.406	12.58	4.5
43.407	12.573	8.6
43.15	12.794	9.8
43.414	12.568	6.4
42.808	13.124	9.6
43.322	12.577	9.8
43.418	12.569	6.6
39.027	15.992	11
42.545	13.035	12.2
42.818	13.011	6.5
39.673	16.828	10
42.888	13.144	9.6
42.884	13.143	8.3
43.339	12.546	7
39.894	16.114	9.3
41.59	14.916	24.3
43.329	12.546	8.6
43.498	13.817	10.1
43.411	12.571	5
46.193	10.557	11.1
42.709	13.033	10.3
43.493	13.813	8.2
43.503	13.851	8.5
43.112	12.78	64
39.889	16.117	9
43.478	12.412	5.4
45.622	10.716	8.9
38.111	15.12	11.1
45.673	10.705	6.3
38.913	15.637	217.8
45.652	10.705	9.2
45.671	10.7	2.6
43.494	12.415	8
44.495	6.755	13.2
42.764	13.057	11
39.099	16.543	9.1
43.455	12.483	7.5
43.466	12.514	9.1
43.349	12.526	9.5
43.305	12.551	9.1
43.303	12.547	9.8
42.561	13.164	11
44.513	6.677	10
43.356	12.625	8.4
43.108	12.823	8.8
46.633	10.519	9.2
43.398	12.523	8.3
39.069	15.768	230
43.434	12.454	6
43.304	12.545	9.9
43.575	12.553	5
42.556	13.163	11.7
42.825	13.034	8.8
38.6	13.701	10.9
43.301	12.548	7.2
42.887	13.139	8.4
42.552	13.156	11.4
42.558	13.16	10.5
42.551	13.163	10.8
42.576	13.176	7.4
42.559	13.159	10.2
42.764	13.238	5.5
42.821	13.018	6.2
42.558	13.168	10.6
39.894	16.07	7.8
42.978	12.948	11.8
42.56	13.163	11.1
42.554	13.161	10.7
42.593	13.101	11.1
38.906	16.768	32.4
43.609	12.278	6.9
43.315	12.561	7.3
39.891	16.071	8.6
43.603	12.275	9.1
38.92	16.689	30.3
43.37	12.554	5.3
43.36	12.575	5.1
44.419	10.232	10.5
43.362	12.617	7.5
43.452	12.544	8.1
38.224	15.134	9.3
39.476	15.699	267.2
42.976	13.018	13.8
43.302	12.548	7
43.41	12.571	4.3
42.494	13.354	12.5
43.37	12.551	7.2
43.403	12.454	5.5
43.231	12.23	10.1
39.615	16.029	26.1
43.299	12.528	7.2
37.154	15.122	15.5
41.677	14.799	20.5
43.532	12.385	10.6
45.528	10.816	8.5
37.948	14.368	7.4
43.296	12.526	10
43.126	13.453	26.5
43.374	12.563	4
37.848	13.954	1.9
40.843	16.644	28.5
42.92	13.288	10.9
42.403	13.392	8.6
43.402	12.693	14.5
41.857	13.84	8.1
42.527	13.041	8.2
43.908	12.015	9.8
43.46	12.335	6.5
41.772	14.344	16.7
43.308	12.541	7.8
44.983	7.38	38
37.948	14.304	27.3
38.474	15.334	131.3
42.636	13.3	11
43.421	12.514	8.6
45.843	7.628	10.1
42.645	13.31	12.7
41.94	15.399	8.6
43.244	11.388	11.2
38.277	15.717	10.8
43.367	12.608	8.7
37.947	14.33	10
42.75	13.23	10.1
37.914	14.344	26.7
43.435	12.458	12.5
46.613	11.376	6.9
43.423	12.498	7.8
43.3	12.552	7.7
43.394	12.579	5.6
43.407	12.579	5
44.507	7.226	11.8
43.304	12.542	9.8
43.406	12.577	7
40.488	16.407	22.4
44.408	10.23	9.3
42.733	12.572	5.7
43.402	12.472	5.7
43.253	12.713	11.7
42.555	13.16	11.5
42.989	13.008	14.1
43.425	12.494	8.7
37.206	15.176	9.4
43.297	12.542	8
43.41	12.585	4.8
42.61	13.029	6.6
42.549	13.145	7.6
43.292	12.519	10.1
43.278	12.51	8.2
43.415	12.569	6
42.583	13.188	9.4
43.305	12.547	8.6
43.304	12.543	7.7
43.023	12.805	9.1
42.962	12.997	16.9
40.24	15.93	10.7
37.94	14.339	10.8
37.928	14.323	10
37.921	14.347	9
37.948	14.322	7.4
37.943	14.328	9.5
43.455	12.501	5.8
42.625	13.021	11.4
37.94	14.336	10
37.952	14.343	9.6
43.389	12.42	5.6
37.921	14.335	10
43.335	12.55	6.7
43.3	12.54	9.3
37.938	14.34	10
37.962	14.351	10.3
43.409	12.579	5.7
37.959	14.333	10.6
43.527	13.851	8.3
37.939	14.312	10
43.308	12.544	8.2
37.939	14.324	26.4
37.97	14.32	10.3
37.934	14.343	10
43.505	13.838	7.3
37.954	14.334	9.4
37.938	14.331	10
43.543	12.394	6.2
43.919	11.598	8
39.138	16.52	8
43.364	12.487	6.8
43.404	12.582	5.7
43.55	12.338	9.7
39.273	16.634	16.4
43.037	12.807	8.1
37.384	15.971	23.8
43.883	12.832	38
43.302	12.553	9.6
44.03	8.703	15.1
43.405	12.579	4.9
43.408	12.576	4.5
43.302	12.546	9.3
43.082	13.086	11.6
43.081	13.086	11.1
43.402	12.563	5.1
43.08	13.09	11.8
43.399	12.561	8.6
43.462	12.501	8.6
41.724	15.774	26
43.304	12.536	6.3
43.304	12.546	10
43.23	12.555	9.3
43.305	12.537	6
42.94	12.973	11.1
43.306	12.54	7.1
43.304	12.544	9.8
43.298	12.546	7.3
43.301	12.548	9.5
43.46	12.499	8.1
43.412	12.583	6.2
43.386	12.59	7.3
38.334	15.603	129.9
43.458	12.493	7.6
43.305	12.534	6
43.307	12.544	10.1
43.038	12.809	8.7
43.302	12.539	9.8
43.41	12.57	8.4
42.989	12.944	10.7
42.994	12.966	11.2
43.392	12.619	4.2
43.305	12.548	6.5
43.614	12.251	9.9
43.408	12.573	4.4
43.409	12.574	2.9
43.305	12.554	8.7
43.41	12.576	7
42.973	13.024	12.6
43.236	11.589	7.2
44.509	6.771	9.1
43.397	12.484	8.2
43.391	12.606	11.6
42.98	13.02	12.5
40.771	15.282	9.7
43.314	12.539	9.5
39.942	16.031	9.5
43.431	12.774	10.9
44.18	10.64	10.5
44.18	10.631	10.6
43.314	12.532	7
45.601	6.825	10
43.391	12.766	13.2
42.804	12.949	9.1
43.393	12.432	8.6
38.154	14.964	9.3
42.663	13.097	11.9
43.492	13.827	8.9
38.162	15.112	9.7
38.16	15.111	10
42.817	13.14	12.6
43.513	12.292	6.8
42.797	12.95	8.2
43.415	12.582	4.1
44.546	6.713	10
43.155	12.525	9.1
38.303	13.464	36
38.492	15.394	130.5
43.074	12.641	9.2
43.305	12.528	5.8
43.427	12.522	4.5
43.368	12.527	6.1
43.367	12.561	6.3
42.395	12.996	10.4
43.387	12.485	7.7
42.828	13.131	6.9
42.813	13.133	6.6
43.405	12.437	7.7
43.318	12.537	6.1
43.408	12.575	2.9
38.156	15.12	10.6
38.155	15.11	12.6
43.446	12.527	5.3
42.89	12.604	8
42.34	13.469	8.7
43.282	12.761	8.3
43.425	12.571	4.2
40.377	15.37	19.5
43.304	12.55	7.1
40.388	15.415	10
39.952	15.937	8.4
40.388	15.373	19.3
42.429	13.115	8.6
40.397	15.401	14.9
43.295	12.576	9.9
43.41	12.571	9.1
43.371	12.552	9.6
40.638	15.771	25.7
38.111	15.151	7.3
46.345	6.549	9.9
43.414	12.537	8.6
38.74	15.68	157.7
41.874	13.833	9.1
43.268	12.664	9.7
43.395	12.492	8.5
43.393	12.483	8.5
43.684	12.223	10.3
42.765	12.787	5.6
40.094	15.861	23.5
39.427	16.221	9.5
43.342	12.546	6.7
43.257	12.528	7.9
43.314	12.538	6.5
43.343	12.549	7.7
43.334	12.55	8.4
39.373	16.882	24.8
42.77	13.257	9.5
43.466	12.486	7.8
43.578	12.393	8.6
43.446	12.209	1.9
43.458	12.49	8.9
38.907	16.467	10
43.39	12.595	7.3
43.36	12.577	8.4
45.891	11.374	1.8
43.479	13.786	10
44.263	10.549	7.3
44.008	11.948	24.7
43.399	12.438	5
45.36	7.433	10
42.713	13.149	21.1
39.946	15.89	7.4
42.529	13.216	12
43.505	12.362	6.6
40.588	16.436	26.4
43.47	12.569	9.7
43.312	12.536	5.3
43.26	12.64	8
43.503	12.356	8.9
43.451	12.288	7.2
42.797	12.57	7.8
43.243	10.939	14.4
44.254	10.539	10.3
44.252	10.524	11.1
42.802	13.231	9
43.406	12.522	8.6
43.403	12.52	5.8
44.368	12.683	1.5
44.241	10.49	16.7
43.468	12.503	8.1
40.769	15.409	10.4
43.341	12.641	10
38.954	15.174	281.8
43.42	12.575	3.8
43.448	12.511	7.3
43.129	12.594	8
41.216	14.999	24.7
42.721	12.792	8
38.48	16.129	9.5
44.287	13.716	10
43.416	12.592	2.3
42.81	13.24	8.2
43.478	12.734	15.4
43.297	12.654	10
42.547	13.249	10.7
43.304	12.549	9.4
38.467	15.509	122
43.302	12.541	9.5
44.387	7.272	13.2
39.788	15.795	10.5
43.402	12.434	2.8
43.43	12.55	8.1
38.468	15.41	122
38.317	14.88	113
43.078	13.454	28
42.785	12.538	8.5
42.421	13.242	10.4
43.521	12.348	6.1
40.69	16.502	31.6
43.26	12.633	9.3
41.482	16.146	3.2
41.494	16.152	5.1
42.778	12.758	6.4
42.554	13.266	11.2
43.376	12.53	3.7
41.672	14.497	10.6
38.535	16.036	8
43.347	12.524	6.1
43.134	12.504	7.1
40.223	15.609	8.3
42.958	12.996	11.1
38.414	15.129	138.4
43.355	12.575	6.4
43.375	12.526	8.8
43.152	12.784	10.5
40.254	15.727	12.4
42.766	13.235	9
43.336	12.646	9.4
43.375	12.533	7.8
43.41	12.533	8.7
43.39	12.43	4.8
43.312	12.54	8.3
43.403	12.518	6.6
42.946	13.028	11.1
43.55	12.109	7.1
43.414	12.573	4.1
43.553	12.328	10.5
38.221	15.209	10.2
42.62	13.381	13.8
43.106	12.836	9.8
43.443	12.407	4.6
44.403	7.298	11
43.462	12.472	6.6
43.15	12.796	8.1
38.227	15.202	10.9
43.302	12.555	7.8
42.781	13.258	9.9
43.618	12.903	39.3
43.896	11.869	8.3
37.084	14.442	5.9
40.681	15.437	3.7
41.217	15.006	28.1
38.222	15.204	10.8
44.646	7.153	11.2
38.229	15.201	10.9
41.21	15.034	20.1
43.148	12.795	9.4
43.009	12.793	8.8
43.28	12.686	10.1
43.416	12.537	7.2
38.231	15.204	11.5
44.403	10.529	10
43.148	12.794	9.9
43.465	12.513	9
43.16	12.787	8.7
42.178	13.678	9.1
43.418	12.564	9.6
42.036	13.224	9.9
44.573	6.599	14.1
40.222	15.548	2.3
43.495	12.311	9.6
42.043	13.226	9.3
37.022	14.462	10.8
43.415	12.499	7.4
43.395	12.436	9.4
43.254	12.581	10.9
43.397	12.434	8.8
43.459	12.484	7.8
43.412	12.518	7.8
43.323	12.462	8.9
41.876	13.821	9.5
43.327	12.476	10.2
43.323	12.471	9.7
44.399	10.526	10
43.323	12.463	9.7
43.327	12.47	10.1
42.582	13.106	11.1
43.408	12.534	6.8
39.157	15.888	50.5
43.324	12.456	8.1
43.462	12.484	7.8
45.928	7.503	10
43.331	12.599	7.7
43.132	13.51	27.2
43.307	12.556	9.6
43.419	12.504	8.3
43.405	12.41	5.4
43.417	12.537	6.8
43.087	12.985	11
43.406	12.54	5.9
42.563	13.224	12.3
40.453	16.42	13.7
43.175	12.772	10.3
45.723	10.094	10
43.883	7.98	8.4
41.772	14.228	15.4
43.864	10.853	8.9
43.417	12.574	4.4
43.416	12.535	7.8
43.32	12.186	9
44.685	6.852	6.7
43.357	12.628	7.4
42.87	12.88	10.7
43.422	12.518	7.4
43.302	12.537	5.6
43.422	12.514	6.1
38.376	15.365	120
44.625	6.837	9.1
40.199	15.999	8.4
43.31	12.535	9.5
42.777	12.784	10.6
43.414	12.567	5.1
38.483	15.537	135
43.132	13.448	31.8
46.642	10.378	11.1
43.255	12.63	9.8
46.496	12.214	4.5
42.784	12.572	1.8
43.129	13.52	27.2
43.123	13.511	27.3
43.393	12.43	6.3
43.394	12.433	3.1
43.338	12.546	6.5
43.789	11.942	5.7
43.404	12.574	9.8
42.99	13.001	10.5
42.99	13.002	10.3
43.339	12.55	7.1
43.412	12.561	5.3
42.971	12.92	9.8
41.755	14.22	18.7
43.311	12.543	7.5
42.504	13.289	11
43.392	12.433	8.8
43.355	12.528	3.9
43.328	12.539	9.2
37.74	13.75	10
45.102	8.837	41.3
42.55	13.165	10.9
43.494	12.309	9.6
43.322	12.192	7.3
38.121	15.057	6.1
43.13	11.04	9.7
39.077	15.929	20
42.73	12.765	7.7
43.396	12.424	7.6
43.391	12.422	8.3
43.129	13.478	23.8
38.81	15.554	88.9
44.516	6.842	26.3
43.307	12.536	6.9
43.319	12.597	8.3
43.07	13.072	10.2
41.638	14.272	16.6
38.621	13.378	10.4
38.64	13.391	19.9
43.424	12.546	7
44.437	11.002	27.9
43.436	12.377	4.6
42.895	12.858	9.8
43.137	13.056	10.4
46.609	10.331	8.8
43.308	12.551	7.9
41.93	13.253	9.6
42.767	12.738	10.1
43.409	12.571	9.1
43.458	12.731	16.4
43.153	12.79	9.2
42.318	13.495	16.5
39.007	16.175	12.6
43.31	12.538	9.4
44.287	12.322	10.7
43.399	12.563	4.2
43.139	13.44	29.3
43.308	12.558	9.8
43.096	13.332	23.5
43.449	12.52	8.9
43.322	12.548	9
43.148	12.795	9.3
43.645	12.302	4.5
43.426	12.507	6.6
42.945	12.892	9.4
43.4	12.566	3.9
38.487	15.514	135
43.302	12.546	9.6
43.145	12.794	9.6
43.322	12.599	9.1
43.34	12.545	8.7
43.303	12.553	8.8
43.416	12.765	15.6
38.443	15.491	122
38.12	15.175	12.3
46.804	11.636	10.9
37.517	15.146	7.8
41.639	14.473	15.6
43.42	12.46	6.7
43.414	12.571	5.8
42.856	13.42	26.7
42.843	13.392	9.8
43.411	12.572	8.5
43.411	12.57	3.3
38.49	15.103	146.4
42.971	12.891	10.2
43.427	12.513	6
41.973	12.786	11.1
41.655	14.479	18.9
42.992	12.882	11.5
42.573	13.289	9.6
43.37	12.556	7.7
41.629	14.473	9.6
42.544	13.158	12.2
42.992	12.944	12.7
43.311	12.535	7.6
43.318	12.608	10.6
43.121	13.376	21.1
42.98	12.886	12.2
42.5	13.34	14.2
40.178	15.666	10.3
42.032	13.55	9.4
43.434	12.764	14.3
38.118	15.03	8.4
45.238	7.065	9.8
43.398	12.56	5.2
40.345	15.848	15.5
42.799	12.74	8.8
41.653	14.475	18.4
38.084	15.085	6.2
46.135	10.525	10.7
37.31	15.178	22.6
43.535	11.014	7.6
42.897	12.87	10.4
43.424	12.578	3.5
38.056	15.152	10.7
42.83	13.272	10
43.416	12.575	4
41.642	14.495	19.8
42.405	13.14	8.7
41.64	14.495	18.5
43.406	12.577	7.6
43.405	12.577	8.1
43.132	13.23	18.9
42.964	12.913	11.7
43.093	12.962	9.3
42.974	13.668	10.7
43.189	13.264	21.4
43.182	13.28	19.5
43.424	12.573	4
43.461	12.488	6
43.413	12.571	3.7
43.413	12.572	6.8
43.21	12.681	9.5
42.393	13.155	11
43.297	12.546	7.8
44.112	10.489	11.4
42.392	13.137	9.2
45.765	11.067	4.9
43.298	12.54	5.8
43.417	12.566	5.2
40.455	16.394	10.9
43.427	12.512	7.3
38.486	13.343	5
38.622	15.551	177.4
43.226	13.358	36.9
42.556	13.168	10.7
43.414	12.57	4.4
43.003	14.217	22.4
38.801	15.06	318.2
44.629	6.707	10
43.305	12.548	9.8
42.962	13.6	30.2
42.416	13.121	9.3
41.762	13.57	9.3
42.983	12.945	11.5
38.134	15.847	51.9
45.402	6.98	9.5
43.351	12.602	10
42.217	13.198	8.3
43.342	12.63	9.9
40.008	15.572	24.8
39.957	15.532	19.7
45.76	11.041	6.6
41.851	13.593	13.2
43.031	12.906	8.4
43.389	12.495	10.8
38.368	15.449	129
39.915	16.13	0.7
44.263	13.745	5.4
43.33	12.664	9.5
43.328	12.664	10
45.759	11.034	7.6
43.426	12.508	8.4
43.23	12.756	8.2
43.44	12.554	4.9
43.43	12.569	0.4
43.413	12.572	8.6
43.581	12.163	10
43.357	12.621	10.5
43.582	12.158	9.7
43.583	12.158	9.8
43.583	12.151	9.7
43.77	7.775	9.2
42.461	13.288	11.9
43.576	12.162	8.5
43.578	12.148	8.1
38.532	13.418	10
43.396	12.505	5
43.309	12.558	9.3
41.759	13.563	9.1
43.319	12.657	9.9
40.451	16.418	14.6
40.456	16.411	16.8
43.315	12.56	9
43.31	12.562	9.7
43.306	12.546	10
43.436	12.547	7.5
42.778	12.511	7.8
44.409	7.337	13.7
38.178	15.104	10.1
43.061	12.987	13.4
44.54	7.259	15
43.127	13.004	11
46.448	10.551	11
43.306	12.541	9.7
43.304	12.67	10.8
41.771	14.099	11.1
43.305	12.669	11
43.152	12.511	9.5
42.605	13.2	6.5
42.647	13.239	10.9
42.893	12.959	7.8
42.654	13.242	9.9
42.844	12.672	10.1
42.825	13.082	9.7
43.306	12.538	6.9
37.006	14.729	16
42.5	13.279	13.5
43.41	12.57	8.8
42.768	13.095	10.7
43.431	12.512	5.6
42.443	13.318	6.5
42.781	12.529	7.8
38.15	15.138	5.7
43.026	13.165	10.9
43.308	12.545	9.8
43.431	12.511	6
42.479	13.291	10.2
42.471	13.28	10.1
43.585	12.608	16.1
43.348	12.598	10
43.416	12.575	3.8
42.997	13.197	8.1
43.468	12.472	7.1
42.644	13.225	12.9
43.145	12.797	8.9
43.226	12.632	8.9
42.64	13.227	11.7
42.486	13.466	15.6
43.305	12.544	9.8
43.304	12.55	9.3
43.306	12.547	9.8
41.751	13.62	15.1
43.449	12.392	5.7
42.638	13.233	11.8
43.416	12.574	5.1
44.065	7.953	10.6
38.159	15.162	10.1
43.415	12.57	5.5
43.426	12.54	6.3
43.197	12.728	10.6
43.418	12.586	4.1
43.304	12.202	8.1
43.417	12.568	9.6
43.429	12.553	5.3
43.433	12.549	4.2
43.428	12.544	7
38.117	15.84	14.6
43.405	12.493	0.3
40.466	16.396	13.8
43.937	10.181	8
42.87	12.95	10.4
43.36	12.576	8.2
43.415	12.571	7.9
46.251	8.569	10
43.182	13.027	13.2
43.126	13.142	15.1
43.116	13.148	15.6
42.798	13.129	9.9
38.036	14.73	8.6
38.031	14.733	8.7
43.472	12.532	9.7
40.443	16.42	15.6
43.305	12.54	9.6
43.11	12.6	12
43.416	12.568	8.5
40.46	16.399	16
42.416	13.419	17.1
45.108	6.706	10.1
43.447	12.518	4.7
42.828	13.215	13.6
40.452	16.433	16.9
41.662	13.607	7.9
41.798	14.82	10
41.934	13.264	9
38.154	15.124	11.4
38.152	15.122	12.2
38.156	15.109	9.9
43.971	6.459	10
43.117	13.49	26.5
39.401	16.803	33.7
43.31	12.545	8
42.536	13.251	14.3
41.664	13.611	8.7
43.291	12.513	10
43.109	13.43	11
43.308	12.54	9.9
43.307	12.535	9.1
43.494	12.425	6.7
43.309	12.547	7.8
40.458	16.396	10.8
41.88	13.814	10.3
40.449	16.431	10.4
43.237	12.546	11.4
40.45	16.389	9.6
43.134	12.713	8.8
38.138	14.929	16.2
43.083	14.244	10
42.819	13.194	9.6
43.307	12.536	9.3
40.799	15.212	12.7
38.357	15.394	118.2
42.993	14.208	10
42.799	12.952	9
40.796	15.21	12.7
40.795	15.232	10.6
40.446	16.429	10.5
40.443	16.425	9.4
40.443	16.435	15.6
40.44	16.434	10.1
43.055	14.184	20.3
43	14.145	40.6
43.144	12.8	8.8
40.457	16.397	14.2
42.675	12.561	7.6
40.449	16.442	17.1
40.458	16.434	15.3
43.493	12.414	7.7
42.671	12.561	7.5
40.451	16.434	10.7
43.303	12.537	8.8
42.938	12.534	7
37.956	14.329	10.1
37.957	14.33	10.9
37.954	14.322	26.8
41.841	13.805	9.6
40.454	16.424	16.9
40.46	16.385	12.7
40.443	16.451	9.3
37.86	15.577	5
39.886	16.105	8.5
42.993	14.16	10
40.457	16.395	11.2
40.459	16.404	16.4
40.45	16.405	15.5
40.465	16.385	10
40.461	16.403	16.4
42.989	14.085	38.7
40.463	16.373	10.6
40.456	16.391	10.5
40.46	16.411	17.1
40.451	16.41	16.3
42.787	12.548	6.8
38.505	15.516	88.8
42.945	14.172	47.9
39.888	16.105	10
42.975	14.179	19.3
42.982	14.113	33.6
43.012	14.084	28.9
40.446	16.396	10
40.462	16.381	10
40.448	16.411	14.1
40.461	16.4	10.3
40.463	16.376	10.5
40.452	16.399	10.8
40.448	16.4	10
40.458	16.381	11.4
40.458	16.398	10.4
42.863	13.082	9.9
38.938	16.34	10
40.464	16.397	13.5
40.453	16.397	10
40.46	16.398	10.9
40.454	16.396	11.2
40.452	16.417	11.1
40.456	16.386	10
40.449	16.412	13.4
40.447	16.406	10
40.271	15.789	5
40.458	16.393	10.7
43.393	12.433	8.8
40.448	16.417	17.2
40.454	16.401	10
40.451	16.396	10
37.656	15.029	5
40.45	16.398	10
40.444	16.421	16.6
40.462	16.403	14.3
40.45	16.409	15
40.454	16.415	16.6
40.451	16.383	7.3
40.462	16.394	11
40.439	16.42	10.2
40.441	16.427	16.7
40.449	16.423	15.8
40.445	16.412	13.2
43.337	12.531	9
43.408	12.523	5.4
44.471	6.688	14.9
40.465	16.384	14.5
40.452	16.414	10.6
40.452	16.408	13.4
40.371	16.574	10
40.458	16.403	11.1
40.435	16.424	13.1
40.469	16.408	10.8
40.46	16.406	13.3
40.461	16.416	10
40.45	16.413	13.5
40.447	16.408	7.7
40.447	16.42	16
43.083	12.959	10
40.451	16.429	19
42.97	13.006	12.6
37.236	14.469	7.1
45.176	6.521	10.2
40.457	16.393	13.7
43.4	12.425	8
43.34	12.532	8.4
43.341	12.535	8.9
40.452	16.372	9.1
40.484	16.393	21.2
42.514	13.235	10.5
40.457	16.408	13.3
40.449	16.404	13.5
38.958	15.659	180
43.323	12.572	7.6
40.446	16.426	15.3
40.446	16.44	9.4
37.657	15.134	9.2
43.854	10.622	5
40.022	16.016	9.1
43.41	12.571	6.8
43.078	12.988	13.1
43.406	12.636	10.5
43.326	12.559	7
43.152	12.798	9.1
42.991	14.138	44.5
42.808	13.107	10.3
40.61	15.514	10
43.402	12.404	7
43.421	12.547	7.7
42.968	12.821	10.8
43.427	12.4	7
43.33	12.568	7.8
38.295	15.192	120
44.176	10.232	8.9
42.579	13.087	11.4
43.024	13.052	14.1
46.323	11.771	3.2
43.315	13.184	10
46.321	11.746	7.6
40.488	15.978	9.7
43.487	12.394	7.2
43.306	12.536	5.4
43.489	12.391	7.7
43.366	12.549	6
40.452	16.407	10
42.418	13.423	17.6
42.79	12.548	7.8
43.125	13.526	8.7
44.185	10.51	13.6
43.08	13.037	13.4
43.456	12.466	7.9
42.415	13.416	17.9
43.398	12.505	6.3
43.418	12.566	5.2
43.024	14.167	26
43.005	14.074	10
42.992	14.086	10
43.104	12.831	8.8
44.525	10.116	21.8
38.396	15.418	118.4
38.152	15.133	10.3
43.303	12.535	7.1
41.825	15.328	4.9
46.027	7.183	11.1
43.125	13.476	26.9
42.847	12.446	10.8
43.13	12.715	9.1
42.775	12.512	7
43.47	12.455	6.5
43.231	12.59	10.7
43.403	12.497	5.7
43.416	12.572	4.2
43.301	12.541	7.2
43.305	12.54	7.9
37.914	15.232	10.9
43.307	12.536	7.1
43.306	12.544	8.4
43.499	13.861	5
43.031	14.178	12
43.449	12.541	8.1
43.087	13.025	10.8
46.574	10.704	15.8
43.088	13.02	10.7
43.113	12.71	10.3
43.418	12.564	5.9
43.406	12.498	8.6
43.011	12.904	6.5
43.424	12.562	7.5
43.435	12.496	7.3
42.842	12.912	10.8
43.354	12.629	9.9
43.417	12.566	6.1
42.361	13.241	10.7
43.268	12.663	10.5
43.828	12.062	9.5
44.144	11.483	10.2
43.555	10.987	7.3
43.417	12.562	8.6
43.306	12.544	6.7
43.299	12.537	10.1
43.262	11.411	8.7
43.391	12.423	4.5
43.391	12.418	4.9
43.415	12.567	7.1
43.416	12.572	4.1
43.423	12.507	5.4
43.421	12.506	6.2
44.567	6.486	18.5
43.383	12.471	6
43.304	12.553	9.5
43.399	12.59	4.8
43.416	12.524	4.3
43.558	12.969	41.4
45.996	10.012	10.6
42.994	12.917	4
37.925	15.228	11.1
37.914	15.222	11.5
39.896	16.107	10
43.821	12.066	8.6
43.415	12.567	8.8
43.833	12.074	9.3
43.818	12.062	8.9
43.553	13.702	8.5
39.908	16.114	9.9
42.984	13	13.2
39.904	16.11	8.2
43.391	12.617	10.7
43.526	12.356	9.7
45.606	7.014	10.5
43.339	12.498	10
37.953	14.318	27.4
44.342	10.006	9.8
42.779	12.707	10.7
43.527	12.357	6.1
44.128	11.502	9.1
43.393	12.424	7.9
42.783	12.736	7.4
43.305	12.548	10
43.273	11.407	9.7
43.31	12.525	5.6
44.353	10.692	10.9
37.214	15.828	10.6
43.405	12.565	11
43.41	12.614	5
43.411	12.573	3.8
38.236	16.247	11.5
38.238	16.258	9.7
42.889	13.042	10.4
43.353	12.626	10.3
